"length","ticks","seconds"
499514,78560,0.07856
500515,78689,0.078689
501516,78763,0.078763
502517,78507,0.078507
503518,79049,0.079049
504519,79701,0.079701
505520,79779,0.079779
506521,79725,0.079725
507522,79636,0.079636
508523,81857,0.081857
509524,85085,0.085085
510525,85433,0.085433
511526,82783,0.082783
512527,82663,0.082663
513528,83632,0.083632
514529,84519,0.084519
515530,83651,0.083651
516531,84637,0.084637
517532,81626,0.081626
518533,81129,0.081129
519534,90034,0.090034
520535,84772,0.084772
521536,81770,0.08177
522537,82093,0.082093
523538,82191,0.082191
524539,82362,0.082362
525540,82689,0.082689
526541,82833,0.082833
527542,83369,0.083369
528543,83433,0.083433
529544,87632,0.087632
530545,84365,0.084365
531546,83491,0.083491
532547,83979,0.083979
533548,83745,0.083745
534549,84390,0.08439
535550,83776,0.083776
536551,84950,0.08495
537552,85429,0.085429
538553,84812,0.084812
539554,89534,0.089534
540555,88378,0.088378
541556,85333,0.085333
542557,85595,0.085595
543558,85329,0.085329
544559,85684,0.085684
545560,85669,0.085669
546561,85925,0.085925
547562,86902,0.086902
548563,86771,0.086771
549564,96012,0.096012
550565,96210,0.09621
551566,115791,0.115791
552567,115276,0.115276
553568,104341,0.104341
554569,87798,0.087798
555570,87594,0.087594
556571,87843,0.087843
557572,92577,0.092577
558573,93058,0.093058
559574,89667,0.089667
560575,88323,0.088323
561576,88397,0.088397
562577,89248,0.089248
563578,89566,0.089566
564579,89248,0.089248
565580,89072,0.089072
566581,89346,0.089346
567582,93947,0.093947
568583,90035,0.090035
569584,89882,0.089882
570585,89446,0.089446
571586,90407,0.090407
572587,90716,0.090716
573588,90965,0.090965
574589,91694,0.091694
575590,91144,0.091144
576591,95390,0.09539
577592,95891,0.095891
578593,93580,0.09358
579594,92146,0.092146
580595,91984,0.091984
581596,92535,0.092535
582597,92736,0.092736
583598,92506,0.092506
584599,93253,0.093253
585600,97292,0.097292
586601,99839,0.099839
587602,99767,0.099767
588603,99359,0.099359
589604,97029,0.097029
590605,97068,0.097068
591606,97429,0.097429
592607,96791,0.096791
593608,94790,0.09479
594609,102231,0.102231
595610,96942,0.096942
596611,95544,0.095544
597612,94750,0.09475
598613,94497,0.094497
599614,94828,0.094828
600615,95240,0.09524
601616,95276,0.095276
602617,95373,0.095373
603618,103110,0.10311
604619,97743,0.097743
605620,95771,0.095771
606621,96685,0.096685
607622,97095,0.097095
608623,97157,0.097157
609624,97169,0.097169
610625,97144,0.097144
611626,99647,0.099647
612627,100769,0.100769
613628,99446,0.099446
614629,97939,0.097939
615630,98247,0.098247
616631,98832,0.098832
617632,98265,0.098265
618633,98497,0.098497
619634,98230,0.09823
620635,105411,0.105411
621636,106089,0.106089
622637,102412,0.102412
623638,102745,0.102745
624639,99702,0.099702
625640,99908,0.099908
626641,99878,0.099878
627642,100037,0.100037
628643,103231,0.103231
629644,106183,0.106183
630645,101141,0.101141
631646,100531,0.100531
632647,101128,0.101128
633648,101611,0.101611
634649,100860,0.10086
635650,101377,0.101377
636651,101419,0.101419
637652,109344,0.109344
638653,105070,0.10507
639654,105602,0.105602
640655,104364,0.104364
641656,102379,0.102379
642657,136641,0.136641
643658,118534,0.118534
644659,129601,0.129601
645660,107749,0.107749
646661,104764,0.104764
647662,103847,0.103847
648663,104233,0.104233
649664,103703,0.103703
650665,104385,0.104385
651666,104156,0.104156
652667,108759,0.108759
653668,107138,0.107138
654669,104742,0.104742
655670,104693,0.104693
656671,105202,0.105202
657672,105626,0.105626
658673,104491,0.104491
659674,105105,0.105105
660675,110601,0.110601
661676,113636,0.113636
662677,107063,0.107063
663678,106719,0.106719
664679,106521,0.106521
665680,107244,0.107244
666681,107135,0.107135
667682,106805,0.106805
668683,112522,0.112522
669684,111220,0.11122
670685,109011,0.109011
671686,109072,0.109072
672687,130506,0.130506
673688,115239,0.115239
674689,107664,0.107664
675690,108320,0.10832
676691,116782,0.116782
677692,108576,0.108576
678693,108475,0.108475
679694,109156,0.109156
680695,108743,0.108743
681696,109081,0.109081
682697,110662,0.110662
683698,111505,0.111505
684699,114473,0.114473
685700,113551,0.113551
686701,113826,0.113826
687702,110759,0.110759
688703,110544,0.110544
689704,110835,0.110835
690705,111226,0.111226
691706,118353,0.118353
692707,114307,0.114307
693708,110998,0.110998
694709,111526,0.111526
695710,111657,0.111657
696711,112481,0.112481
697712,111211,0.111211
698713,112015,0.112015
699714,120944,0.120944
700715,116670,0.11667
701716,115894,0.115894
702717,114201,0.114201
703718,112905,0.112905
704719,113366,0.113366
705720,113592,0.113592
706721,121090,0.12109
707722,138340,0.13834
708723,130713,0.130713
709724,113947,0.113947
710725,114138,0.114138
711726,114472,0.114472
712727,115302,0.115302
713728,120673,0.120673
714729,118435,0.118435
715730,118717,0.118717
716731,118062,0.118062
717732,115573,0.115573
718733,116388,0.116388
719734,116742,0.116742
720735,120007,0.120007
721736,116842,0.116842
722737,115491,0.115491
723738,116916,0.116916
724739,116627,0.116627
725740,118165,0.118165
726741,116954,0.116954
727742,118309,0.118309
728743,129429,0.129429
729744,126936,0.126936
730745,149403,0.149403
731746,119143,0.119143
732747,140555,0.140555
733748,118406,0.118406
734749,125733,0.125733
735750,125280,0.12528
736751,122748,0.122748
737752,120936,0.120936
738753,118899,0.118899
739754,120189,0.120189
740755,119147,0.119147
741756,124595,0.124595
742757,123294,0.123294
743758,119815,0.119815
744759,120605,0.120605
745760,120009,0.120009
746761,121117,0.121117
747762,122556,0.122556
748763,126209,0.126209
749764,127352,0.127352
750765,125075,0.125075
751766,125221,0.125221
752767,126606,0.126606
753768,125673,0.125673
754769,126066,0.126066
755770,128605,0.128605
756771,128041,0.128041
757772,122224,0.122224
758773,122951,0.122951
759774,123169,0.123169
760775,123134,0.123134
761776,123641,0.123641
762777,132032,0.132032
763778,127488,0.127488
764779,128059,0.128059
765780,127995,0.127995
766781,124911,0.124911
767782,124718,0.124718
768783,126630,0.12663
769784,135998,0.135998
770785,164475,0.164475
771786,162165,0.162165
772787,129636,0.129636
773788,127920,0.12792
774789,126471,0.126471
775790,134402,0.134402
776791,127858,0.127858
777792,125442,0.125442
778793,126621,0.126621
779794,126295,0.126295
780795,125652,0.125652
781796,131705,0.131705
782797,134953,0.134953
783798,134622,0.134622
784799,132123,0.132123
785800,131787,0.131787
786801,131135,0.131135
787802,127741,0.127741
788803,136628,0.136628
789804,130227,0.130227
790805,128394,0.128394
791806,128032,0.128032
792807,128770,0.12877
793808,128848,0.128848
794809,134062,0.134062
795810,128520,0.12852
796811,129674,0.129674
797812,128795,0.128795
798813,130339,0.130339
799814,130408,0.130408
800815,129868,0.129868
801816,139727,0.139727
802817,133201,0.133201
803818,131045,0.131045
804819,130624,0.130624
805820,131935,0.131935
806821,130752,0.130752
807822,136001,0.136001
808823,139883,0.139883
809824,173503,0.173503
810825,164935,0.164935
811826,131790,0.13179
812827,131870,0.13187
813828,139823,0.139823
814829,138022,0.138022
815830,136427,0.136427
816831,133485,0.133485
817832,133467,0.133467
818833,132543,0.132543
819834,138757,0.138757
820835,141525,0.141525
821836,176458,0.176458
822837,175211,0.175211
823838,139163,0.139163
824839,137552,0.137552
825840,147746,0.147746
826841,158407,0.158407
827842,134427,0.134427
828843,136116,0.136116
829844,135168,0.135168
830845,144199,0.144199
831846,171287,0.171287
832847,139921,0.139921
833848,139625,0.139625
834849,135569,0.135569
835850,136283,0.136283
836851,136595,0.136595
837852,143749,0.143749
838853,142762,0.142762
839854,140521,0.140521
840855,140752,0.140752
841856,137512,0.137512
842857,137404,0.137404
843858,146292,0.146292
844859,140102,0.140102
845860,137229,0.137229
846861,137781,0.137781
847862,140529,0.140529
848863,140364,0.140364
849864,143663,0.143663
850865,143554,0.143554
851866,138503,0.138503
852867,138383,0.138383
853868,139061,0.139061
854869,139731,0.139731
855870,158665,0.158665
856871,153946,0.153946
857872,140878,0.140878
858873,140555,0.140555
859874,140746,0.140746
860875,141074,0.141074
861876,144771,0.144771
862877,141188,0.141188
863878,141130,0.14113
864879,141556,0.141556
865880,141338,0.141338
866881,141799,0.141799
867882,164886,0.164886
868883,159875,0.159875
869884,189646,0.189646
870885,149664,0.149664
871886,141726,0.141726
872887,144715,0.144715
873888,149510,0.14951
874889,147495,0.147495
875890,146724,0.146724
876891,146515,0.146515
877892,145131,0.145131
878893,176078,0.176078
879894,147525,0.147525
880895,148963,0.148963
881896,151698,0.151698
882897,147757,0.147757
883898,149672,0.149672
884899,148706,0.148706
885900,148641,0.148641
886901,147923,0.147923
