"length","ticks","seconds"
1300015,174750,0.17475
1302015,174184,0.174184
1304015,170833,0.170833
1306015,172806,0.172806
1308015,176006,0.176006
1310015,171405,0.171405
1312015,174609,0.174609
1314015,175894,0.175894
1316015,178331,0.178331
1318015,177275,0.177275
1320015,178929,0.178929
1322015,177066,0.177066
1324015,176698,0.176698
1326015,174902,0.174902
1328015,176097,0.176097
1330015,174893,0.174893
1332015,178142,0.178142
1334015,181883,0.181883
1336015,176636,0.176636
1338015,181116,0.181116
1340015,175823,0.175823
1342015,176814,0.176814
1344015,179433,0.179433
1346015,179532,0.179532
1348015,179078,0.179078
1350015,181270,0.18127
1352015,180725,0.180725
1354015,177176,0.177176
1356015,180550,0.18055
1358015,181830,0.18183
1360015,177019,0.177019
1362015,183087,0.183087
1364015,186254,0.186254
1366015,185041,0.185041
1368015,187895,0.187895
1370015,184711,0.184711
1372015,185314,0.185314
1374015,184004,0.184004
1376015,185895,0.185895
1378015,185424,0.185424
1380015,182083,0.182083
1382015,185131,0.185131
1384015,184330,0.18433
1386015,182846,0.182846
1388015,188229,0.188229
1390015,183507,0.183507
1392015,184774,0.184774
1394015,190522,0.190522
1396015,189825,0.189825
1398015,188304,0.188304
1400015,191540,0.19154
1402015,190217,0.190217
1404015,189070,0.18907
1406015,188706,0.188706
1408015,192107,0.192107
1410015,190360,0.19036
1412015,191070,0.19107
1414015,190139,0.190139
1416015,194067,0.194067
1418015,193471,0.193471
1420015,188926,0.188926
1422015,192956,0.192956
1424015,191689,0.191689
1426015,193537,0.193537
1428015,193138,0.193138
1430015,195226,0.195226
1432015,193094,0.193094
1434015,195785,0.195785
1436015,192289,0.192289
1438015,195527,0.195527
1440015,191085,0.191085
1442015,194630,0.19463
1444015,198173,0.198173
1446015,193375,0.193375
1448015,194812,0.194812
1450015,195885,0.195885
1452015,197461,0.197461
1454015,196174,0.196174
1456015,193933,0.193933
1458015,194161,0.194161
1460015,191666,0.191666
1462015,194105,0.194105
1464015,194920,0.19492
1466015,195193,0.195193
1468015,193641,0.193641
1470015,196666,0.196666
1472015,201228,0.201228
1474015,201405,0.201405
1476015,198938,0.198938
1478015,199977,0.199977
1480015,198754,0.198754
1482015,196041,0.196041
1484015,202649,0.202649
1486015,199650,0.19965
1488015,202342,0.202342
1490015,196603,0.196603
1492015,198030,0.19803
1494015,201632,0.201632
1496015,202637,0.202637
1498015,202285,0.202285
1500015,202018,0.202018
1502015,202158,0.202158
1504015,204932,0.204932
1506015,200495,0.200495
1508015,203566,0.203566
1510015,204257,0.204257
1512015,209310,0.20931
1514015,202666,0.202666
1516015,204146,0.204146
1518015,200900,0.2009
1520015,206021,0.206021
1522015,201882,0.201882
1524015,207042,0.207042
1526015,209815,0.209815
1528015,205901,0.205901
1530015,202246,0.202246
1532015,205976,0.205976
1534015,208160,0.20816
1536015,207227,0.207227
1538015,204546,0.204546
1540015,201507,0.201507
1542015,209605,0.209605
1544015,208748,0.208748
1546015,208731,0.208731
1548015,205051,0.205051
1550015,211528,0.211528
1552015,206006,0.206006
1554015,210358,0.210358
1556015,208459,0.208459
1558015,209099,0.209099
1560015,209808,0.209808
1562015,216941,0.216941
1564015,208054,0.208054
1566015,211071,0.211071
1568015,206498,0.206498
1570015,203026,0.203026
1572015,209962,0.209962
1574015,219227,0.219227
1576015,225608,0.225608
1578015,229234,0.229234
1580015,214188,0.214188
1582015,212025,0.212025
1584015,211955,0.211955
1586015,214299,0.214299
1588015,209796,0.209796
1590015,215745,0.215745
1592015,212332,0.212332
1594015,217478,0.217478
1596015,211886,0.211886
1598015,215278,0.215278
1600015,214048,0.214048
1602015,218532,0.218532
1604015,215946,0.215946
1606015,217213,0.217213
1608015,221744,0.221744
1610015,210029,0.210029
1612015,219126,0.219126
1614015,219200,0.2192
1616015,215712,0.215712
1618015,223628,0.223628
1620015,219955,0.219955
1622015,216839,0.216839
1624015,214689,0.214689
1626015,221010,0.22101
1628015,222308,0.222308
1630015,222094,0.222094
1632015,223552,0.223552
1634015,222268,0.222268
1636015,217534,0.217534
1638015,223065,0.223065
1640015,223754,0.223754
1642015,221623,0.221623
1644015,223206,0.223206
1646015,223030,0.22303
1648015,226000,0.226
1650015,219301,0.219301
1652015,222555,0.222555
1654015,225113,0.225113
1656015,227585,0.227585
1658015,223056,0.223056
1660015,228822,0.228822
1662015,225328,0.225328
1664015,233143,0.233143
1666015,223751,0.223751
1668015,223895,0.223895
1670015,220679,0.220679
1672015,223826,0.223826
1674015,225201,0.225201
1676015,226344,0.226344
1678015,226908,0.226908
1680015,228577,0.228577
1682015,226288,0.226288
1684015,229757,0.229757
1686015,232696,0.232696
1688015,222169,0.222169
1690015,223433,0.223433
1692015,227337,0.227337
1694015,231155,0.231155
1696015,230188,0.230188
1698015,229163,0.229163
1700015,229853,0.229853
1702015,229739,0.229739
1704015,226001,0.226001
1706015,229000,0.229
1708015,234602,0.234602
1710015,231922,0.231922
1712015,233599,0.233599
1714015,235237,0.235237
1716015,234781,0.234781
1718015,232324,0.232324
1720015,231299,0.231299
1722015,234151,0.234151
1724015,236549,0.236549
1726015,232618,0.232618
1728015,231332,0.231332
1730015,233861,0.233861
1732015,234506,0.234506
1734015,235520,0.23552
1736015,240197,0.240197
1738015,234322,0.234322
1740015,231646,0.231646
1742015,234959,0.234959
1744015,240487,0.240487
1746015,232703,0.232703
1748015,238780,0.23878
1750015,237984,0.237984
1752015,235267,0.235267
1754015,240402,0.240402
1756015,239757,0.239757
1758015,237678,0.237678
1760015,239889,0.239889
1762015,233960,0.23396
1764015,233540,0.23354
1766015,240662,0.240662
1768015,236317,0.236317
1770015,237051,0.237051
1772015,245553,0.245553
1774015,241228,0.241228
1776015,240938,0.240938
1778015,239418,0.239418
1780015,238919,0.238919
1782015,241050,0.24105
1784015,243395,0.243395
1786015,238638,0.238638
1788015,237411,0.237411
1790015,237927,0.237927
1792015,236981,0.236981
1794015,237859,0.237859
1796015,247740,0.24774
1798015,244314,0.244314
1800015,243398,0.243398
1802015,244287,0.244287
1804015,243111,0.243111
1806015,244609,0.244609
1808015,248103,0.248103
1810015,243042,0.243042
1812015,250137,0.250137
