"length","ticks","seconds"
714015,169727,0.169727
715015,170408,0.170408
716015,171254,0.171254
717015,169101,0.169101
718015,173281,0.173281
719015,170666,0.170666
720015,169783,0.169783
721015,171768,0.171768
722015,174135,0.174135
723015,168311,0.168311
724015,169474,0.169474
725015,173034,0.173034
726015,175760,0.17576
727015,172309,0.172309
728015,174719,0.174719
729015,173067,0.173067
730015,174227,0.174227
731015,173695,0.173695
732015,171225,0.171225
733015,173311,0.173311
734015,173162,0.173162
735015,175902,0.175902
736015,175124,0.175124
737015,176442,0.176442
738015,177296,0.177296
739015,177682,0.177682
740015,177771,0.177771
741015,176162,0.176162
742015,178187,0.178187
743015,178721,0.178721
744015,175883,0.175883
745015,181353,0.181353
746015,175501,0.175501
747015,177563,0.177563
748015,178524,0.178524
749015,180861,0.180861
750015,182671,0.182671
751015,179094,0.179094
752015,179693,0.179693
753015,175787,0.175787
754015,180707,0.180707
755015,181617,0.181617
756015,179051,0.179051
757015,187526,0.187526
758015,185804,0.185804
759015,191744,0.191744
760015,174348,0.174348
761015,174340,0.17434
762015,204185,0.204185
763015,212048,0.212048
764015,178815,0.178815
765015,178739,0.178739
766015,178461,0.178461
767015,175378,0.175378
768015,175317,0.175317
769015,176714,0.176714
770015,176733,0.176733
771015,204220,0.20422
772015,177367,0.177367
773015,182960,0.18296
774015,187987,0.187987
775015,189653,0.189653
776015,186528,0.186528
777015,182903,0.182903
778015,185546,0.185546
779015,187165,0.187165
780015,179918,0.179918
781015,198414,0.198414
782015,183275,0.183275
783015,179014,0.179014
784015,179750,0.17975
785015,188289,0.188289
786015,181259,0.181259
787015,186307,0.186307
788015,183581,0.183581
789015,181419,0.181419
790015,183031,0.183031
791015,191761,0.191761
792015,186199,0.186199
793015,186906,0.186906
794015,185615,0.185615
795015,185281,0.185281
796015,189489,0.189489
797015,188032,0.188032
798015,183091,0.183091
799015,187497,0.187497
800015,186694,0.186694
801015,188506,0.188506
802015,188794,0.188794
803015,189199,0.189199
804015,190073,0.190073
805015,190946,0.190946
806015,187938,0.187938
807015,191888,0.191888
808015,190123,0.190123
809015,188577,0.188577
810015,185959,0.185959
811015,185189,0.185189
812015,185043,0.185043
813015,186923,0.186923
814015,187001,0.187001
815015,189869,0.189869
816015,197055,0.197055
817015,193713,0.193713
818015,192596,0.192596
819015,193135,0.193135
820015,194053,0.194053
821015,193246,0.193246
822015,195315,0.195315
823015,197778,0.197778
824015,194476,0.194476
825015,192405,0.192405
826015,198639,0.198639
827015,197679,0.197679
828015,191897,0.191897
829015,190678,0.190678
830015,188906,0.188906
831015,190661,0.190661
832015,193902,0.193902
833015,191757,0.191757
834015,196044,0.196044
835015,196597,0.196597
836015,199522,0.199522
837015,200240,0.20024
838015,202284,0.202284
839015,200060,0.20006
840015,200784,0.200784
841015,196575,0.196575
842015,199182,0.199182
843015,199246,0.199246
844015,194638,0.194638
845015,197947,0.197947
846015,200461,0.200461
847015,199504,0.199504
848015,200443,0.200443
849015,202307,0.202307
850015,197750,0.19775
851015,201124,0.201124
852015,203354,0.203354
853015,199491,0.199491
854015,204112,0.204112
855015,200974,0.200974
856015,203591,0.203591
857015,206649,0.206649
858015,204180,0.20418
859015,205260,0.20526
860015,206158,0.206158
861015,207806,0.207806
862015,203435,0.203435
863015,200314,0.200314
864015,208093,0.208093
865015,214409,0.214409
866015,209340,0.20934
867015,208830,0.20883
868015,204260,0.20426
869015,206597,0.206597
870015,204262,0.204262
871015,202217,0.202217
872015,206328,0.206328
873015,201780,0.20178
874015,204975,0.204975
875015,206571,0.206571
876015,204464,0.204464
877015,206412,0.206412
878015,209629,0.209629
879015,206941,0.206941
880015,209498,0.209498
881015,211415,0.211415
882015,202902,0.202902
883015,205924,0.205924
884015,205149,0.205149
885015,209244,0.209244
886015,218200,0.2182
887015,213932,0.213932
888015,209142,0.209142
889015,214030,0.21403
890015,210241,0.210241
891015,211541,0.211541
892015,209773,0.209773
893015,212377,0.212377
894015,209072,0.209072
895015,212720,0.21272
896015,211811,0.211811
897015,210525,0.210525
898015,217687,0.217687
899015,210046,0.210046
900015,208894,0.208894
901015,208121,0.208121
902015,216001,0.216001
903015,213661,0.213661
904015,208823,0.208823
905015,216680,0.21668
906015,207983,0.207983
907015,209139,0.209139
908015,214444,0.214444
909015,217674,0.217674
910015,219292,0.219292
911015,221224,0.221224
912015,214101,0.214101
913015,210685,0.210685
914015,211423,0.211423
915015,213692,0.213692
916015,212387,0.212387
917015,215202,0.215202
918015,218467,0.218467
919015,216315,0.216315
920015,211908,0.211908
921015,217061,0.217061
922015,214897,0.214897
923015,216691,0.216691
924015,216332,0.216332
925015,214330,0.21433
926015,216117,0.216117
927015,218189,0.218189
928015,217108,0.217108
929015,219989,0.219989
930015,217429,0.217429
931015,216971,0.216971
932015,224292,0.224292
933015,218670,0.21867
934015,216169,0.216169
935015,217256,0.217256
936015,219893,0.219893
937015,222586,0.222586
938015,216438,0.216438
939015,219498,0.219498
940015,221895,0.221895
941015,221968,0.221968
942015,221421,0.221421
943015,226295,0.226295
944015,225060,0.22506
945015,226003,0.226003
946015,228618,0.228618
947015,223260,0.22326
948015,223579,0.223579
949015,220885,0.220885
950015,221941,0.221941
951015,223826,0.223826
952015,219117,0.219117
953015,222956,0.222956
954015,219540,0.21954
955015,220408,0.220408
956015,225535,0.225535
957015,221689,0.221689
958015,226752,0.226752
959015,230954,0.230954
960015,226498,0.226498
961015,224068,0.224068
962015,223798,0.223798
963015,228319,0.228319
964015,228095,0.228095
965015,229176,0.229176
966015,230459,0.230459
967015,227971,0.227971
968015,226433,0.226433
969015,222832,0.222832
970015,225008,0.225008
971015,225878,0.225878
972015,227009,0.227009
973015,224066,0.224066
974015,229276,0.229276
975015,227036,0.227036
976015,229941,0.229941
977015,227478,0.227478
978015,228652,0.228652
979015,231032,0.231032
980015,231150,0.23115
981015,227994,0.227994
982015,229488,0.229488
983015,228064,0.228064
984015,230547,0.230547
985015,229821,0.229821
986015,230321,0.230321
987015,228313,0.228313
988015,230936,0.230936
989015,231678,0.231678
990015,230499,0.230499
991015,230490,0.23049
992015,234906,0.234906
993015,231971,0.231971
994015,230984,0.230984
995015,230939,0.230939
996015,234623,0.234623
997015,233486,0.233486
998015,232203,0.232203
999015,233816,0.233816
1000015,234340,0.23434
1001015,233230,0.23323
1002015,233510,0.23351
1003015,231890,0.23189
1004015,237409,0.237409
1005015,237111,0.237111
1006015,235405,0.235405
1007015,237996,0.237996
1008015,237704,0.237704
1009015,241652,0.241652
